Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
bonyangozar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mobomember.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tavinternational.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
flwme.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
drelnazkia.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
api.chistapay.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
leilibeauty.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
golestan.uma.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
payment 200 416,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
jll.uk.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dogmehshop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
saham-edallat1402.cloud,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rabinia.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
behshi.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sorkh.basu.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shocaffe.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
thamen360.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
arazbooks.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sourcearena.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
legalnet.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
digisamtech.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sparkleaccessory.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
takhfifi.manamod.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
gpsmarket.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
payamesaba24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
charter721.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sahameli.site,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
datalands.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
vista.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
matiloos.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
deconico.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
diatell.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
psdhost.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bestfile.farsfile.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
portal.b2tower.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zarinmarket.takshop91.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tabriz118.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
koshasabz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.nasiri-sch.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sarham.xyz,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bermodaweb.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.ippanel.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.amnyar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mail.zoho.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zaer.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
blackberrystyle.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aghacharter.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
moonlight.vaghteghabli.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
panahtehrancustomers.systemgroup.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dubaikala100.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
charteronline73.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
85b003cd-2048-4423-876a-71957a9d84f4.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
persiatus.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
5172ffce-0f92-4c97-ad6c-12e5843225a5.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shaparakm.freesite.vip,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.aymashoes.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
portal.runflare.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asan.shaparak.ir 200 112,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.xiaomiiran.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sialan.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hyper-kala.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iran.ircme.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
golinoosh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
jparvaz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
napoveda.seznam.cz,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adlioa.mynetav.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
eghest.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
famozon.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
parto-sms.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
babylandstar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
radincharm.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
emenkhodrotak.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
trfund.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
emp.mums.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
food.salcocompany.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sarrafi.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
agah24.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mehra24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
smpanel.diplomatedu.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kassa-charity.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
warzhost.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.crystallshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
panel.triboon.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
fittrainer.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dimodil.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.hesino.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
neopay.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
webinar.sku.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
securityhelper.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rayangiti.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
novinteb-medical.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iransafeg.cf,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
babylandonlinee.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
modhim.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pooshakabbasi.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
toostebshop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
res.lssi.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nazrisa.cholistani.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
eranics.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
esd.my03.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
janebestan.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
astro-tech.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.maadirancredit.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
ikaspersky.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hrkeyhan.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
digighand.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
a03666a3-5338-4816-b196-c24ba59b900d.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
darjamarket.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
my.taliya.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ghadboland.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
giftofast.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
bluetravel724.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
makyajgallery.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ksp360.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
belit773.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adl-da.itsaol.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rixaro.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sabadjet.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ca2a5f3e-bc70-4418-8d49-3d1e611378d8.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aminansar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pep.co.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ipg.tikaval.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shahrelaptop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.princesystem.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sayanseir24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shahrvande20.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
cafedigi.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
xfire.codehaus.org) - - sadad.shaparak.ir 500 0 0 805 960,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aprangpaint.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
banaara.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
elham12.mych.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
filebest.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hajibabafood.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
payamak.city,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sardarlivery.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mobofast.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
gwvncn.shop,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
pirhaniway.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
arian-sms.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tvskala.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
764087210.cloudylink.co,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.asan-payamak.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
teh.mivechy.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
baradmaham.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
my.dornanet.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
herbalic.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
puya.hakimtoos.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bmi.sabna.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nikatiss.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
api-panel.saraf24.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ismags.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
fsh.chb.pnu.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sinoos.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
carelectriccenter.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
site_5558.utabweb.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
b2b.stoor.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
id4sib.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
esup.shahrood.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
changeto.digital,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hyperwin.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mehrdadranjbar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
4mob.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
barcode.parandiec2.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
stickerzim.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
gosafir.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
jfisheries.ut.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sismoniyasin.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
learning-python.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dariushgrandhotel.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
doorbin98.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
wormgame.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dcm1.eim.ae,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
khesht1.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
payments.pishtaz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
payment.halal.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
expaliran.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kosargasht24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
qeshm365.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
giftak.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
multico.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
daneshline.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
papyruspub.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sibtorsh.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
dornikaexcompany.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
niknava.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
jaroomi.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
beta.paymentyar.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.ahconf.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
3f42c830-254c-4030-84bb-f2cbf770851a.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
katoonyhm.sabzgostar.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tiipno.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
classeonline.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
evoucher.mci.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
adl-iran.otzo.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
artonymgallery.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
naminet.co,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
reyjoo.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mabnafan.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sib.gallery,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sed.faqserv.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
wowbattle.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
lono.farafile.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed.shmtci.cloud,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.silencemusicschool.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iehe.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hnaderi3374.portal.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
vakil0098.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
woodykala.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
search4.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sucuri.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
azmoon.mofidu.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
clickeditor.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zaryabmusicshop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tcier.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sisicom.dourbord.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tamlamarket.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
modaneh.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sahm-e.cholistani.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sarebagh.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kahkeshan59.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
civilfile.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
es.miladhospital.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nurse.tkns.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
bad1578a-2897-464f-8e09-ab86ab5ffc6b.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
salibook.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
alireza01.cfd,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
royallhome.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
marketingplus.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nvcrhifphi2.click,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
darooneshan.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mediconshop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sportsahand.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
estekhdamis.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
abzartosan29.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
lotuskey.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
elenci.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sinaparvazgolbad724.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
parsvdo.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
esales.sepahanbattery.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
centerhamrah.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
devinfeltco.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ariyaabzar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mohagheghsho.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
saamahdle.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sales.arian-diesel.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.pcnovin.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
7150e22a-df0c-4004-9f4d-21f145770053.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
hotfilm.ga,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
payment 200 77,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
872064e5-4e2b-403b-8afd-5e1ce19c672a.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ndri.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
paydarservice.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
asremember.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
alpecin.club.,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
tectonics.birjand.ac.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
delfanilaw.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.rondbaz.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shivamakeup.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
daryatik.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.avarez.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
mostaghnikonkoor.quiz24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
iran-form.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kappaelectronic.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed.shmic.site,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
googlekala.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.astp.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
psdfiles.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
saham.sb24.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
farajahansaffron.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
instamarket.org,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nk1.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
saham-ed.xyz,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
xfire.codehaus.org) - - sadad.shaparak.ir 200 0 0 1637 1000 120,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0
api.secret-tv.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ra.azmagroup.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nigc.test,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
borhanishop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
playgem.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
irnetads.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nitronop.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aryaayda.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
liliumrose.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
parschangepv.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
rahnet.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
3ali3.dayanshop.net,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
modbom.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
firoozmohr.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.celebon.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
arayeshiliana.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
saffronrahbin.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
yavaran.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shop.nameniko.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.aptar.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
anneset.com,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
shop.donyaiechasb.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
edalatig.art,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
golden-pack.4kia.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
achmazstore.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
delinaco.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
aloglas.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ed.sahewx.rest,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
academy.tpcf.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
63f77a99-66a3-4b8f-b34a-199db087f5fe.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
sormehshop.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
61f527d0-4c85-4a70-a939-4d54cb1557ef.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
shabrouz.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
ippanel.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
satoorp.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
www.marcella.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
zibazarr.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
nibbourse3.irbroker.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
gisapublication.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
kayani.ir,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
directpayment 200 87,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
